time,wallTime,pacc_liq,pin_LHEX_liq,Tout_LHEX_liq,Tin_LHEX_liq,cooling_power
652.64,31.89284738,154095.239174,581744.092358,310.508317405,313.921228595,4.8
653.65,31.922621483,154095.134742,581745.999995,310.506978529,313.919890644,4.8
654.66,31.952833784,154095.03029199998,581747.9080889999,310.505639327,313.918552695,4.8
655.67,31.985900586,154094.92582499998,581749.8166939999,310.504299799,313.917214448,4.8
656.68,32.015621358,154094.821324,581751.725829,310.502959943,313.915875789,4.8
657.69,32.044804541,154094.716808,581753.635467,310.50161976,313.914536878,4.8
658.7,32.073843813,154094.612259,581755.5456129999,310.500279249,313.913197577,4.8
659.71,32.103531906,154094.507702,581757.4562359999,310.49893841,313.911858186,4.8
660.72,32.13250595,154094.40310599998,581759.3674079999,310.49759724,313.910518293,4.8
661.73,32.161493742,154094.29847,581761.279065,310.496255741,313.909177625,4.8
662.74,32.190548915,154094.193817,581763.191264,310.494913914,313.907836668,4.8
663.75,32.219724977,154094.089145,581765.103956,310.493571757,313.906495703,4.8
664.76,32.249475019,154093.984458,581767.017168,310.492229269,313.905154476,4.8
665.77,32.281404541,154093.87973699998,581768.9309019999,310.490886453,313.90381284,4.8
666.78,32.310715464,154093.775,581770.845143,310.489543308,313.902470948,4.8
667.79,32.342012467,154093.670231,581772.75989,310.488199832,313.901128676,4.8
668.8,32.371472259,154093.56545599998,581774.67508,310.486856031,313.899786391,4.8
669.81,32.400805972,154093.46063699998,581776.5908639999,310.485511896,313.898443451,4.8
670.82,32.429924734,154093.355787,581778.507127,310.484167432,313.897099961,4.8
671.83,32.458911466,154093.250911,581780.4239449999,310.482822633,313.895755983,4.8
672.84,32.488083458,154093.146018,581782.3412499999,310.481477505,313.894412001,4.8
673.85,32.516953801,154093.041108,581784.259079,310.480132044,313.893067772,4.8
674.86,32.545968833,154092.936166,581786.177433,310.478786252,313.89172314,4.8
675.87,32.577518436,154092.831209,581788.096267,310.477440132,313.890378271,4.8
676.88,32.606635768,154092.726219,581790.015621,310.476093681,313.889033029,4.8
677.89,32.63562961,154092.621221,581791.935468,310.4747469,313.887687721,4.8
678.9,32.664810303,154092.51618099998,581793.85589,310.473399782,313.886341789,4.8
679.91,32.693910045,154092.41111699998,581795.776785,310.472052335,313.884995535,4.8
680.92,32.722868768,154092.306017,581797.69823,310.470704552,313.883648482,4.8
681.93,32.752536399,154092.20090199998,581799.620134,310.469356439,313.882301536,4.8
682.94,32.783685302,154092.095767,581801.542605,310.468007993,313.880954213,4.8
683.95,32.815523815,154091.99060299998,581803.465586,310.466659215,313.879606576,4.8
684.96,32.845180328,154091.885422,581805.3890879999,310.465310103,313.87825869,4.8
685.97,32.877438892,154091.78021,581807.313095,310.463960659,313.876910441,4.8
686.98,32.907417204,154091.67499,581809.237597,310.462610883,313.875562127,4.8
687.99,32.936697717,154091.569727,581811.162674,310.461260769,313.874213189,4.8
689.0,32.965714548,154091.464453,581813.0881909999,310.459910326,313.872864097,4.8
690.01,32.995060581,154091.359126,581815.0142679999,310.458559548,313.87151409,4.8
691.02,33.024014263,154091.253785,581816.940857,310.457208435,313.870164031,4.8
692.03,33.052926077,154091.148425,581818.867995,310.455856986,313.868813665,4.8
693.04,33.082102508,154091.043036,581820.795646,310.454505203,313.867462989,4.8
694.05,33.111101221,154090.937633,581822.7238169999,310.453153085,313.866112083,4.8
695.06,33.140206953,154090.832202,581824.652473,310.451800635,313.864760946,4.8
696.07,33.171896535,154090.726753,581826.5816469999,310.450447851,313.863409486,4.8
697.08,33.201372647,154090.621267,581828.5113799999,310.449094731,313.862057539,4.8
698.09,33.23051534,154090.515769,581830.4416019999,310.447741275,313.860705413,4.8
699.1,33.259929461,154090.410226,581832.372357,310.446387484,313.859352596,4.8
700.11,33.288874004,154090.304657,581834.303626,310.445033356,313.857999418,4.8
701.12,33.318117406,154090.199073,581836.235447,310.44367889,313.856646002,4.8
702.13,33.347120548,154090.09346,581838.167764,310.442324091,313.855292293,4.8
703.14,33.37620899,154089.987833,581840.1006,310.440968956,313.853938382,4.8
704.15,33.405716203,154089.882175,581842.0339629999,310.439613486,313.852584162,4.8
705.16,33.434727205,154089.776502,581843.967849,310.438257679,313.851229667,4.8
706.17,33.466812637,154089.67079099998,581845.902283,310.436901534,313.849874684,4.8
707.18,33.49617134,154089.565068,581847.837208,310.435545052,313.848519525,4.8
708.19,33.526325823,154089.459314,581849.772643,310.434188233,313.847164036,4.8
709.2,33.555488564,154089.353513,581851.708608,310.432831079,313.845807622,4.8
710.209999999,33.585394556,154089.247702,581853.645114,310.431473587,313.844451124,4.8
711.219999999,33.615455539,154089.141862,581855.582149,310.430115757,313.843094329,4.8
712.229999999,33.645270201,154089.036009,581857.519709,310.428757589,313.841737366,4.8
713.239999999,33.675517734,154088.930126,581859.457791,310.427399083,313.840380095,4.8
714.249999999,33.705556486,154088.824227,581861.3963949999,310.426040239,313.839022551,4.8
715.259999999,33.735330789,154088.718291,581863.3355309999,310.424681057,313.837664534,4.8
716.269999999,33.768884691,154088.612344,581865.27516,310.423321537,313.836306351,4.8
717.279999999,33.800077084,154088.506362,581867.215328,310.42196168,313.834947783,4.8
718.289999999,33.830538416,154088.400343,581869.1560269999,310.420601483,313.833588508,4.8
719.299999999,33.860746279,154088.294303,581871.097262,310.419240947,313.832228886,4.8
720.309999999,33.890085291,154088.188236,581873.039031,310.417880071,313.830869,4.8
721.319999999,33.919561434,154088.082156,581874.9813239999,310.416518856,313.829508962,4.8
722.329999999,33.948913325,154087.976046,581876.9241259999,310.415157302,313.828148627,4.8
723.339999999,33.978804718,154087.869921,581878.8674509999,310.413795411,313.826788031,4.8
724.349999999,34.00827892,154087.763758,581880.811338,310.412433178,313.825426938,4.8
725.359999999,34.037585042,154087.657583,581882.7557239999,310.411070605,313.824065694,4.8
726.369999999,34.069983595,154087.551375,581884.700642,310.409707692,313.822704064,4.8
727.379999999,34.099585638,154087.445138,581886.646091,310.408344439,313.821341954,4.8
728.389999999,34.13001317,154087.338868,581888.59207,310.406980846,313.819979183,4.8
729.399999999,34.161783312,154087.232573,581890.538553,310.405616913,313.81861623,4.8
730.409999999,34.191285794,154087.126268,581892.485585,310.40425264,313.817253183,4.8
731.419999999,34.221276346,154087.019926,581894.433173,310.402888025,313.815889636,4.8
732.429999999,34.251146788,154086.913573,581896.381266,310.40152307,313.814525961,4.8
733.439999999,34.280595551,154086.807182,581898.3299209999,310.400157772,313.813161789,4.8
734.449999999,34.310299343,154086.70077999998,581900.279076,310.398792131,313.811797469,4.8
735.459999999,34.339874915,154086.59434399998,581902.228747,310.397426151,313.810432769,4.8
736.469999999,34.372172458,154086.487891,581904.1789449999,310.396059831,313.809067748,4.8
737.479999999,34.401909751,154086.381388,581906.129673,310.394693171,313.807701909,4.8
738.489999999,34.431287153,154086.274863,581908.080955,310.393326166,313.806335816,4.8
739.499999999,34.460871375,154086.168328,581910.0327689999,310.391958818,313.804969654,4.8
740.509999999,34.490269857,154086.061757,581911.985141,310.390591128,313.803602999,4.8
741.519999999,34.520517689,154085.955175,581913.938017,310.389223095,313.802236237,4.8
742.529999999,34.550220331,154085.848558,581915.891423,310.38785472,313.800869031,4.8
743.539999999,34.579760293,154085.741925,581917.845372,310.386486002,313.79950157,4.8
744.549999999,34.609378675,154085.635261,581919.799837,310.385116942,313.79813378,4.8
745.559999999,34.639313497,154085.528579,581921.7548379999,310.383747539,313.796765667,4.8
746.569999999,34.671866359,154085.421854,581923.710355,310.382377795,313.795396948,4.8
747.579999999,34.701468061,154085.315098,581925.66643,310.381007704,313.794027689,4.8
748.589999999,34.730826634,154085.208332,581927.623042,310.37963727,313.792658376,4.8
749.599999999,34.760303205,154085.101532,581929.580185,310.378266493,313.791288626,4.8
750.609999999,34.790064587,154084.994721,581931.537842,310.376895374,313.789918774,4.8
751.619999999,34.820033629,154084.887873,581933.49608,310.375523908,313.788548435,4.8
752.629999999,34.849810761,154084.78101099998,581935.454845,310.374152097,313.787177871,4.8
753.639999999,34.879960804,154084.674116,581937.4141269999,310.372779943,313.785806975,4.8
754.649999999,34.910034426,154084.567205,581939.373942,310.371407443,313.784435762,4.8
755.659999999,34.939460939,154084.46026,581941.33425,310.370034602,313.783064213,4.8
756.669999999,34.972078671,154084.35327,581943.295134,310.368661416,313.781691742,4.8
757.679999999,35.001979533,154084.246273,581945.256546,310.367287885,313.780319275,4.8
758.689999999,35.031983737,154084.139241,581947.2185269999,310.365914007,313.778946381,4.8
759.699999999,35.062095919,154084.032199,581949.181015,310.364539785,313.777573395,4.8
760.709999999,35.091527441,154083.92512,581951.1440869999,310.363165214,313.776199932,4.8
761.719999999,35.120863474,154083.818027,581953.10768,310.361790296,313.774826257,4.8
762.729999999,35.150572506,154083.710903,581955.071763,310.360415037,313.77345226,4.8
763.739999999,35.180158668,154083.603761,581957.036395,310.359039432,313.772077945,4.8
764.749999999,35.209677292,154083.496586,581959.001552,310.357663483,313.770703261,4.8
765.759999999,35.239059714,154083.389372,581960.967279,310.356287186,313.769327867,4.8
766.769999999,35.271227177,154083.282141,581962.933533,310.354910543,313.767952192,4.8
767.779999999,35.300749699,154083.17487699998,581964.900357,310.35353355,313.766576155,4.8
768.789999999,35.330086892,154083.067605,581966.8676669999,310.352156213,313.765200083,4.8
769.799999999,35.359887963,154082.96029299998,581968.835581,310.350778528,313.763823434,4.8
770.809999999,35.389332917,154082.852969,581970.804009,310.349400495,313.762446637,4.8
771.819999999,35.419110528,154082.745613,581972.7729709999,310.348022115,313.761069498,4.8
772.829999999,35.449051251,154082.638239,581974.742461,310.346643389,313.759692058,4.8
773.839999999,35.478631763,154082.530832,581976.712477,310.345264317,313.758314245,4.8
774.849999999,35.508371875,154082.423396,581978.683061,310.343884896,313.756935954,4.8
775.859999999,35.537806838,154082.31592999998,581980.654148,310.342505129,313.755557077,4.8
776.869999999,35.57002277,154082.208433,581982.625807,310.341125014,313.754177881,4.8
777.879999999,35.599499012,154082.100927,581984.597993,310.339744551,313.752798613,4.8
778.889999999,35.629013495,154081.993382,581986.5707909999,310.338363735,313.751418812,4.8
779.899999999,35.658622017,154081.88582599998,581988.544092,310.336982572,313.750038872,4.8
780.909999999,35.68812177,154081.778237,581990.517928,310.33560106,313.748658592,4.8
781.919999999,35.717908253,154081.670631,581992.492294,310.3342192,313.74727801,4.8
782.929999999,35.747599155,154081.562992,581994.4671789999,310.332836993,313.745897059,4.8
783.939999999,35.777070728,154081.455335,581996.442617,310.331454439,313.744515799,4.8
784.949999999,35.80739337,154081.34763,581998.418585,310.330071537,313.74313376,4.8
785.959999999,35.837453532,154081.239899,582000.395134,310.328688283,313.741751382,4.8
786.969999999,35.870063755,154081.132156,582002.372228,310.327304677,313.740368863,4.8
787.979999999,35.899586637,154081.02438,582004.349907,310.325920718,313.738985954,4.8
788.989999999,35.92945463,154080.91659,582006.328076,310.324536412,313.737602871,4.8
789.999999999,35.959169223,154080.808769,582008.306781,310.323151759,313.73621946,4.8
791.009999999,35.988917815,154080.700933,582010.2860269999,310.321766756,313.734835781,4.8
792.019999999,36.018661827,154080.593057,582012.265838,310.320381403,313.733451593,4.8
793.029999999,36.04819895,154080.485167,582014.2461839999,310.3189957,313.732067177,4.8
794.039999999,36.077814582,154080.377235,582016.227054,310.317609647,313.730682195,4.8
795.049999999,36.107348224,154080.26926899998,582018.208499,310.316223242,313.729296586,4.8
796.059999999,36.136923117,154080.16129,582020.19048,310.314836486,313.727910857,4.8
797.069999999,36.16953852,154080.05327899999,582022.173046,310.313449377,313.726524777,4.8
798.079999999,36.199705322,154079.945255,582024.1561329999,310.312061917,313.725138513,4.8
799.089999999,36.229680595,154079.8372,582026.1397609999,310.310674107,313.723751937,4.8
800.099999999,36.259786427,154079.72912899998,582028.123926,310.309285946,313.722365091,4.8
801.109999999,36.289561649,154079.62101899998,582030.1086609999,310.307897432,313.720977734,4.8
802.119999999,36.319524992,154079.51289399998,582032.093926,310.306508569,313.719590154,4.8
803.129999999,36.349671564,154079.40474,582034.079677,310.305119357,313.718202308,4.8
804.139999999,36.379319427,154079.296537,582036.0660199999,310.303729793,313.716813463,4.8
805.149999999,36.40908578,154079.188318,582038.052954,310.302339872,313.715424415,4.8
806.159999999,36.438893832,154079.08007199998,582040.040453,310.300949597,313.71403515,4.8
807.169999999,36.474695725,154078.97181299998,582042.0284719999,310.299558971,313.712645701,4.8
808.179999999,36.510721417,154078.863522,582044.017034,310.298167991,313.711255944,4.8
809.189999999,36.544967371,154078.755216,582046.0061379999,310.29677666,313.709865916,4.8
810.199999999,36.574699983,154078.646871,582047.995778,310.295384978,313.708475396,4.8
811.209999999,36.604625385,154078.538512,582049.985966,310.293992946,313.707084645,4.8
812.219999999,36.634075498,154078.430122,582051.976687,310.292600559,313.705693604,4.8
813.229999999,36.6635052,154078.321691,582053.967969,310.29120782,313.704301776,4.8
814.239999999,36.693370242,154078.213233,582055.9598419999,310.289814724,313.702909458,4.8
815.249999999,36.722994925,154078.104751,582057.9522879999,310.288421271,313.70151698,4.8
816.259999999,36.753105687,154077.99625599998,582059.9452259999,310.287027467,313.700124353,4.8
817.269999999,36.785957511,154077.887732,582061.93872,310.285633311,313.698731459,4.8
818.279999999,36.816354653,154077.779187,582063.932787,310.2842388,313.697338171,4.8
819.289999999,36.845996155,154077.670606,582065.927404,310.282843935,313.695944454,4.8
820.299999999,36.875776497,154077.562011,582067.922559,310.281448717,313.694550509,4.8
821.309999999,36.90607736,154077.453385,582069.9182429999,310.280053145,313.69315628,4.8
822.319999999,36.935520282,154077.344725,582071.914484,310.27865722,313.691761463,4.8
823.329999999,36.964992764,154077.236029,582073.9112849999,310.277260939,313.690365888,4.8
824.339999999,36.995047698,154077.127309,582075.908676,310.275864301,313.688970187,4.8
825.349999999,37.02498795,154077.018577,582077.9066069999,310.274467306,313.687574327,4.8
826.359999999,37.056025833,154076.909816,582079.9050779999,310.273069957,313.686178223,4.8
827.369999999,37.088773754,154076.801034,582081.904126,310.271672252,313.684781724,4.8
828.379999999,37.118112627,154076.692216,582083.9037189999,310.270274192,313.683384809,4.8
829.389999999,37.14773684,154076.583385,582085.903827,310.26887578,313.681987703,4.8
830.399999999,37.177554491,154076.474525,582087.904471,310.267477013,313.68059035,4.8
831.409999999,37.207142794,154076.365637,582089.905702,310.266077892,313.679192392,4.8
832.419999999,37.236542826,154076.256697,582091.9074919999,310.264678412,313.677793586,4.8
833.429999999,37.265843349,154076.147738,582093.90987,310.263278573,313.67639463,4.8
834.439999999,37.295331381,154076.038767,582095.912792,310.261878376,313.674995536,4.8
835.449999999,37.324711754,154075.929769,582097.9162529999,310.260477824,313.673596208,4.8
836.459999999,37.354132545,154075.820749,582099.920264,310.259076918,313.672196503,4.8
837.469999999,37.386841568,154075.711695,582101.9248309999,310.257675655,313.670796388,4.8
838.479999999,37.416161021,154075.602626,582103.9299549999,310.256274037,313.669396048,4.8
839.489999999,37.445593913,154075.493528,582105.9356099999,310.25487206,313.667995482,4.8
840.499999999,37.474804066,154075.384402,582107.9418469999,310.253469729,313.666594309,4.8
841.509999999,37.504033299,154075.275231,582109.948633,310.252067039,313.665192468,4.8
842.519999999,37.533471121,154075.166033,582111.955992,310.250663989,313.663790245,4.8
843.529999999,37.562715703,154075.056827,582113.9638949999,310.249260581,313.662388011,4.8
844.539999999,37.592191266,154074.947585,582115.972372,310.247856816,313.660985329,4.8
845.549999999,37.621704279,154074.838326,582117.981418,310.246452693,313.65958238,4.8
846.559999999,37.651161381,154074.729034,582119.9910019999,310.245048213,313.658179043,4.8
847.569999999,37.684699414,154074.619726,582122.001144,310.243643375,313.656775476,4.8
848.579999999,37.715547805,154074.51038999998,582124.011818,310.242238179,313.655371685,4.8
849.589999999,37.745332739,154074.401026,582126.0230609999,310.240832627,313.653967294,4.8
850.599999999,37.77539813,154074.291624,582128.034837,310.239426719,313.652562453,4.8
851.609999999,37.806224143,154074.182184,582130.047222,310.238020448,313.651156914,4.8
852.619999999,37.835985685,154074.072738,582132.060161,310.236613815,313.649751405,4.8
853.629999999,37.866037538,154073.963256,582134.073672,310.235206824,313.648345459,4.8
854.639999999,37.89576647,154073.85375799998,582136.0877489999,310.233799473,313.646939273,4.8
855.649999999,37.925379363,154073.744226,582138.102366,310.232391765,313.645532695,4.8
856.659999999,37.954617335,154073.63468299998,582140.117509,310.230983698,313.64412599,4.8
857.669999999,37.987161027,154073.525104,582142.133222,310.229575274,313.642718874,4.8
858.679999999,38.016670839,154073.41550099998,582144.1495119999,310.228166491,313.64131124,4.8
859.689999999,38.046186012,154073.30586999998,582146.166336,310.226757349,313.639903435,4.8
860.699999999,38.076110454,154073.196186,582148.183762,310.225347843,313.63849452,4.8
861.709999999,38.105701756,154073.086498,582150.201743,310.223937975,313.637085741,4.8
862.719999999,38.135333309,154072.976776,582152.220277,310.222527748,313.635676536,4.8
863.729999999,38.164677731,154072.867038,582154.2393799999,310.221117162,313.634267103,4.8
864.739999999,38.194274543,154072.757267,582156.259037,310.219706217,313.632857287,4.8
865.749999999,38.223841085,154072.647482,582158.279262,310.21829491,313.631447299,4.8
866.759999999,38.253205807,154072.537664,582160.300038,310.216883243,313.630036933,4.8
867.769999999,38.28550893,154072.42781999998,582162.321393,310.215471216,313.628626047,4.8
868.779999999,38.315162302,154072.317949,582164.343277,310.214058829,313.627214995,4.8
869.789999999,38.344632205,154072.208036,582166.365721,310.21264608,313.625803148,4.8
870.799999999,38.374266596,154072.098102,582168.38876,310.211232968,313.624390942,4.8
871.809999999,38.404295549,154071.988137,582170.4123689999,310.209819495,313.622978427,4.8
872.819999999,38.433810202,154071.87815899999,582172.436548,310.208405658,313.621565729,4.8
873.829999999,38.463073754,154071.768146,582174.461277,310.206991462,313.620152647,4.8
874.839999999,38.492429426,154071.658121,582176.486577,310.205576903,313.618739395,4.8
875.849999999,38.522140938,154071.548061,582178.512427,310.204161983,313.617325769,4.8
876.859999999,38.551665931,154071.437977,582180.5388229999,310.202746704,313.61591165,4.8
877.869999999,38.583990473,154071.32786699999,582182.565768,310.201331065,313.614497373,4.8
878.879999999,38.613529146,154071.21772,582184.593318,310.19991506,313.613082453,4.8
879.889999999,38.642847378,154071.107541,582186.621438,310.198498691,313.611666892,4.8
880.899999999,38.67249324,154070.99733399999,582188.65013,310.197081958,313.610251065,4.8
881.909999999,38.701861992,154070.887113,582190.679394,310.195664862,313.608835076,4.8
882.919999999,38.731475155,154070.776865,582192.709197,310.194247404,313.60741888,4.8
883.929999999,38.761049567,154070.666592,582194.7395769999,310.192829585,313.606002194,4.8
884.939999999,38.790379579,154070.556291,582196.770502,310.191411404,313.604585303,4.8
885.949999999,38.820025482,154070.445965,582198.8020169999,310.18999286,313.603167903,4.8
886.959999999,38.849763644,154070.335612,582200.8340639999,310.188573954,313.601750355,4.8
887.969999999,38.882092546,154070.225237,582202.8667169999,310.187154681,313.600332341,4.8
888.979999999,38.911861719,154070.11481,582204.8999269999,310.185735044,313.598913511,4.8
889.989999999,38.941455802,154070.00435899998,582206.933686,310.184315045,313.597494353,4.8
890.999999999,38.971134154,154069.893897,582208.968029,310.182894681,313.596075114,4.8
892.009999999,39.000781746,154069.783404,582211.002951,310.181473953,313.59465557,4.8
893.019999999,39.030526979,154069.672888,582213.0384559999,310.18005286,313.593235593,4.8
894.029999999,39.060947732,154069.56234499998,582215.0745,310.178631405,313.591815413,4.8
895.039999999,39.090651644,154069.451776,582217.111129,310.177209585,313.590394734,4.8
896.049999999,39.120367337,154069.341181,582219.1482919999,310.175787402,313.588973904,4.8
897.059999999,39.149796449,154069.230564,582221.186035,310.174364853,313.587552618,4.8
898.069999999,39.181956611,154069.119902,582223.224341,310.172941941,313.586130698,4.8
899.079999999,39.211854634,154069.009206,582225.263237,310.171518662,313.584708198,4.8
900.089999999,39.241243686,154068.898499,582227.3027049999,310.170095016,313.58328563,4.8
901.099999999,39.271129548,154068.787762,582229.342757,310.168671004,313.581862766,4.8
902.109999999,39.30048056,154068.677003,582231.383387,310.167246628,313.580439495,4.8
903.119999999,39.330422942,154068.56621699999,582233.424538,310.165821888,313.57901604,4.8
904.129999999,39.360170715,154068.455407,582235.466272,310.164396785,313.577592101,4.8
905.139999999,39.389442246,154068.344568,582237.50858,310.162971316,313.576167934,4.8
906.149999999,39.419018828,154068.233707,582239.551477,310.161545478,313.574743351,4.8
907.159999999,39.448234821,154068.122812,582241.594921,310.160119276,313.573318414,4.8
908.169999999,39.480466073,154068.011868,582243.638951,310.158692706,313.571892511,4.8
909.179999999,39.510096685,154067.900915,582245.683556,310.157265769,313.570466574,4.8
910.189999999,39.539464259,154067.789935,582247.728727,310.155838465,313.569040407,4.8
911.199999999,39.56936372,154067.678932,582249.774478,310.154410798,313.567613831,4.8
912.209999999,39.599054013,154067.567901,582251.8207919999,310.152982763,313.56618705,4.8
913.219999999,39.628580766,154067.456847,582253.8676839999,310.151554363,313.564759809,4.8
914.229999999,39.658271928,154067.345764,582255.915147,310.150125596,313.563332337,4.8
915.239999999,39.687578931,154067.234659,582257.963198,310.148696459,313.561904451,4.8
916.249999999,39.718056922,154067.123521,582260.011775,310.147266957,313.560476237,4.8
917.259999999,39.747681104,154067.012343,582262.0609289999,310.145837089,313.559047279,4.8
918.269999999,39.780697366,154066.901141,582264.1106949999,310.144406853,313.557617901,4.8
919.279999999,39.810373979,154066.789914,582266.161034,310.142976247,313.556188384,4.8
920.289999999,39.840486142,154066.678666,582268.211955,310.141545275,313.554758477,4.8
921.299999999,39.869859313,154066.567391,582270.263435,310.140113934,313.553328375,4.8
922.309999999,39.899511255,154066.456092,582272.315496,310.138682227,313.551897817,4.8
923.319999999,39.929069877,154066.344764,582274.368115,310.137250152,313.550467032,4.8
924.329999999,39.95848269,154066.233415,582276.421312,310.135817708,313.549035848,4.8
925.339999999,39.987894253,154066.12203199998,582278.475072,310.134384898,313.547604309,4.8
926.349999999,40.017656955,154066.010618,582280.5294069999,310.132951719,313.546172281,4.8
927.359999999,40.047394137,154065.899167,582282.58435,310.131518169,313.544739469,4.8
928.369999999,40.07965383,154065.787695,582284.639863,310.13008425,313.543306608,4.8
929.379999999,40.109394253,154065.6762,582286.6959619999,310.128649962,313.541873355,4.8
930.389999999,40.139000125,154065.564682,582288.752586,310.127215307,313.540439998,4.8
931.399999999,40.168671999,154065.453135,582290.809837,310.125780285,313.53900604,4.8
932.409999999,40.19833546,154065.341562,582292.867647,310.124344894,313.537571928,4.8
933.419999999,40.228088183,154065.229967,582294.926042,310.12290913,313.536137418,4.8
934.429999999,40.257553504,154065.118338,582296.984999,310.121472998,313.534702551,4.8
935.439999999,40.286842698,154065.006693,582299.0445279999,310.120036496,313.533267386,4.8
936.449999999,40.316401911,154064.894989,582301.1046549999,310.118599625,313.531831245,4.8
937.459999999,40.347088133,154064.78326999999,582303.1653229999,310.117162385,313.530395011,4.8
938.469999999,40.379426325,154064.67152899998,582305.226602,310.115724775,313.528958396,4.8
939.479999999,40.409019067,154064.559764,582307.28845,310.114286794,313.527521677,4.8
940.489999999,40.43864923,154064.44797,582309.3509089999,310.112848444,313.526084378,4.8
941.499999999,40.468363453,154064.33615,582311.4139309999,310.111409723,313.524646923,4.8
942.509999999,40.498131034,154064.22431,582313.4775319999,310.109970629,313.523209081,4.8
943.519999999,40.527926167,154064.112437,582315.541658,310.108531169,313.521770945,4.8
944.529999999,40.55742459,154064.000543,582317.6063999999,310.107091337,313.520332391,4.8
945.539999999,40.587134431,154063.88860099998,582319.671722,310.105651136,313.518893104,4.8
946.549999999,40.616755083,154063.776633,582321.737618,310.104210562,313.51745348,4.8
947.559999999,40.647230566,154063.664644,582323.8041129999,310.102769618,313.516013482,4.8
948.569999999,40.679718129,154063.552631,582325.871178,310.1013283,313.5145734,4.8
949.579999999,40.70909156,154063.440591,582327.938861,310.099886612,313.51313274,4.8
950.589999999,40.738565343,154063.328525,582330.007066,310.098444555,313.51169196,4.8
951.599999999,40.768463275,154063.216438,582332.075873,310.097002125,313.510250785,4.8
952.609999999,40.798347037,154063.104318,582334.145256,310.095559323,313.508809276,4.8
953.619999999,40.82797381,154062.992177,582336.215232,310.094116149,313.507367378,4.8
954.629999999,40.857890842,154062.879998,582338.2857829999,310.092672605,313.505925023,4.8
955.639999999,40.887341133,154062.767779,582340.356901,310.091228687,313.504481944,4.8
956.649999999,40.916747976,154062.655542,582342.4286059999,310.089784398,313.503038594,4.8
957.659999999,40.946174898,154062.54327999998,582344.500897,310.088339737,313.501595085,4.8
958.669999999,40.97836561,154062.430992,582346.573797,310.086894704,313.500151065,4.8
959.679999999,41.007674233,154062.31867799998,582348.6472649999,310.085449299,313.498706913,4.8
960.689999999,41.037167325,154062.206343,582350.72132,310.084003518,313.497262377,4.8
961.699999999,41.066557218,154062.093975,582352.7959479999,310.082557364,313.495817513,4.8
962.709999999,41.095991779,154061.981587,582354.8711689999,310.081110838,313.49437226,4.8
963.719999999,41.125499952,154061.869161,582356.946946,310.079663942,313.492926565,4.8
964.729999999,41.154806675,154061.756703,582359.0232759999,310.078216674,313.491480358,4.8
965.739999999,41.184347207,154061.644215,582361.1002369999,310.076769032,313.490033547,4.8
966.749999999,41.213606429,154061.531703,582363.177792,310.075321015,313.488586637,4.8
967.759999999,41.243248071,154061.419165,582365.2559539999,310.073872624,313.487139224,4.8
968.769999999,41.275369844,154061.306603,582367.334696,310.072423856,313.485691696,4.8
969.779999999,41.304687666,154061.194024,582369.4139759999,310.070974716,313.484243901,4.8
970.789999999,41.334129428,154061.081404,582371.4938589999,310.069525205,313.482795576,4.8
971.799999999,41.363511391,154060.968768,582373.5743249999,310.06807532,313.481346963,4.8
972.809999999,41.392913133,154060.856093,582375.655376,310.066625062,313.479897897,4.8
973.819999999,41.422382685,154060.74339699998,582377.736976,310.06517443,313.478448568,4.8
974.829999999,41.451777458,154060.630656,582379.8192029999,310.063723423,313.4769983,4.8
975.839999999,41.48123335,154060.517894,582381.9020219999,310.06227204,313.475547968,4.8
976.849999999,41.510592693,154060.405107,582383.985432,310.060820284,313.474097172,4.8
977.859999999,41.539909115,154060.292297,582386.0694179999,310.059368151,313.472646289,4.8
978.869999999,41.572250088,154060.179468,582388.153988,310.057915644,313.471195073,4.8
979.879999999,41.60157858,154060.06659899998,582390.2391649999,310.056462761,313.469743371,4.8
980.889999999,41.631072282,154059.953714,582392.324913,310.055009504,313.468291382,4.8
981.899999999,41.660785125,154059.84079,582394.411247,310.053555873,313.46683894,4.8
982.909999999,41.690401907,154059.72785599998,582396.49813,310.052101868,313.465386387,4.8
983.919999999,41.720135819,154059.614862,582398.585615,310.050647488,313.463932781,4.8
984.929999999,41.750031951,154059.501849,582400.673692,310.049192733,313.462479015,4.8
985.939999999,41.779918524,154059.38881099998,582402.762399,310.047737601,313.461024787,4.8
986.949999999,41.809876806,154059.275751,582404.851683,310.04628209,313.459570512,4.8
987.959999999,41.839715109,154059.162671,582406.941551,310.044826203,313.458115904,4.8
988.969999999,41.87208425,154059.049553,582409.0320219999,310.04336994,313.456660814,4.8
989.979999999,41.901513973,154058.936418,582411.123069,310.041913302,313.455205434,4.8
990.989999999,41.931633524,154058.82324599999,582413.214662,310.04045629,313.453749645,4.8
991.999999999,41.960903416,154058.710065,582415.306826,310.038998905,313.452293763,4.8
993.009999999,41.990282469,154058.596826,582417.399633,310.037541142,313.450836914,4.8
994.019999999,42.020292741,154058.483559,582419.4930169999,310.036083002,313.449379655,4.8
995.029999999,42.049562954,154058.37026999998,582421.5870279999,310.034624483,313.447922012,4.8
996.039999999,42.079123207,154058.256959,582423.6816179999,310.033165585,313.446464322,4.8
997.049999999,42.108463368,154058.143629,582425.7767769999,310.031706311,313.445006311,4.8
998.059999999,42.137793871,154058.030262,582427.872535,310.030246661,313.443547836,4.8
